t,x,y,z
1773742651.0165389,0.075,0.14569619629293493,0.10622826272091546
1773742651.0267947,0.075,0.14569619629293493,0.10622826272091546
1773742651.0368292,0.075,0.14569619629293493,0.10622826272091546
1773742651.0470748,0.075,0.14569619629293493,0.10622826272091546
1773742651.0573843,0.075,0.14569619629293493,0.10622826272091546
1773742651.067087,0.075,0.14569619629293493,0.10622826272091546
1773742651.0775437,0.075,0.14569619629293493,0.10622826272091546
1773742651.0877957,0.075,0.14569619629293493,0.10622826272091546
1773742651.0968616,0.075,0.14569619629293493,0.10622826272091546
1773742651.107332,0.075,0.14569619629293493,0.10622826272091546
1773742651.1169276,0.075,0.14569619629293493,0.10622826272091546
1773742651.1272852,0.075,0.14569619629293493,0.10622826272091546
1773742651.1372952,0.075,0.14569619629293493,0.10622826272091546
1773742651.1474645,0.075,0.14569619629293493,0.10622826272091546
1773742651.1575956,0.075,0.14569619629293493,0.10622826272091546
1773742651.1672235,0.075,0.14569619629293493,0.10622826272091546
1773742651.1773133,0.075,0.14569619629293493,0.10622826272091546
1773742651.1872513,0.075,0.14569619629293493,0.10622826272091546
1773742651.1970377,0.075,0.14569619629293493,0.10622826272091546
1773742651.2077181,0.075,0.14569619629293493,0.10622826272091546
1773742651.217163,0.075,0.14569619629293493,0.10622826272091546
1773742651.2275634,0.075,0.14569619629293493,0.10622826272091546
1773742651.2376657,0.075,0.14569619629293493,0.10622826272091546
1773742651.24748,0.075,0.14569619629293493,0.10622826272091546
1773742651.257321,0.075,0.14569619629293493,0.10622826272091546
1773742651.2670605,0.075,0.14569619629293493,0.10622826272091546
1773742651.2775295,0.075,0.14569619629293493,0.10622826272091546
1773742651.288429,0.075,0.14569619629293493,0.10622826272091546
1773742651.2979262,0.075,0.14569619629293493,0.10622826272091546
1773742651.307812,0.075,0.14569619629293493,0.10622826272091546
1773742651.316799,0.075,0.14569619629293493,0.10622826272091546
1773742651.3270273,0.075,0.14569619629293493,0.10622826272091546
1773742651.3374686,0.075,0.14569619629293493,0.10622826272091546
1773742651.3476405,0.075,0.14569619629293493,0.10622826272091546
1773742651.3576941,0.075,0.14569619629293493,0.10622826272091546
1773742651.367346,0.075,0.14569619629293493,0.10622826272091546
1773742651.377132,0.075,0.14569619629293493,0.10622826272091546
1773742651.387716,0.075,0.14569619629293493,0.10622826272091546
1773742651.3992558,0.075,0.14569619629293493,0.10622826272091546
1773742651.407592,0.075,0.14569619629293493,0.10622826272091546
1773742651.4178843,0.075,0.14569619629293493,0.10622826272091546
1773742651.428758,0.075,0.14569619629293493,0.10622826272091546
1773742651.4383774,0.075,0.14569619629293493,0.10622826272091546
1773742651.4476132,0.075,0.14569619629293493,0.10622826272091546
1773742651.4581501,0.075,0.14569619629293493,0.10622826272091546
1773742651.4683073,0.075,0.14569619629293493,0.10622826272091546
1773742651.4793155,0.075,0.14569619629293493,0.10622826272091546
1773742651.4878383,0.075,0.14569619629293493,0.10622826272091546
1773742651.4993362,0.075,0.14569619629293493,0.10622826272091546
1773742651.5082338,0.075,0.14569619629293493,0.10622826272091546
1773742651.5180728,0.075,0.14569619629293493,0.10622826272091546
1773742651.5294037,0.075,0.14569619629293493,0.10622826272091546
1773742651.5377734,0.075,0.14569619629293493,0.10622826272091546
1773742651.5488029,0.075,0.14569619629293493,0.10622826272091546
1773742651.5582342,0.075,0.14569619629293493,0.10622826272091546
1773742651.5676918,0.075,0.14569619629293493,0.10622826272091546
1773742651.5786269,0.075,0.14569619629293493,0.10622826272091546
1773742651.5877886,0.075,0.14569619629293493,0.10622826272091546
1773742651.597973,0.075,0.14569619629293493,0.10622826272091546
1773742651.608166,0.075,0.14569619629293493,0.10622826272091546
1773742651.617463,0.075,0.14569619629293493,0.10622826272091546
1773742651.6294696,0.075,0.14569619629293493,0.10622826272091546
1773742651.6381903,0.075,0.14569619629293493,0.10622826272091546
1773742651.6476147,0.075,0.14569619629293493,0.10622826272091546
1773742651.657844,0.075,0.14569619629293493,0.10622826272091546
1773742651.667698,0.075,0.14569619629293493,0.10622826272091546
1773742651.6778257,0.075,0.14569619629293493,0.10622826272091546
1773742651.688001,0.075,0.14569619629293493,0.10622826272091546
1773742651.6976843,0.075,0.14569619629293493,0.10622826272091546
1773742651.7073884,0.075,0.14569619629293493,0.10622826272091546
1773742651.7175694,0.075,0.14569619629293493,0.10622826272091546
1773742651.728003,0.075,0.14569619629293493,0.10622826272091546
1773742651.7376323,0.075,0.14569619629293493,0.10622826272091546
1773742651.7478817,0.075,0.14569619629293493,0.10622826272091546
1773742651.7577598,0.075,0.14569619629293493,0.10622826272091546
1773742651.7678952,0.075,0.14569619629293493,0.10622826272091546
1773742651.7779386,0.075,0.14569619629293493,0.10622826272091546
1773742651.7881336,0.075,0.14569619629293493,0.10622826272091546
1773742651.7976575,0.075,0.14569619629293493,0.10622826272091546
1773742651.8078523,0.075,0.14569619629293493,0.10622826272091546
1773742651.8176785,0.075,0.14569619629293493,0.10622826272091546
1773742651.8278635,0.075,0.14569619629293493,0.10622826272091546
1773742651.837588,0.075,0.14569619629293493,0.10622826272091546
1773742651.847243,0.075,0.14569619629293493,0.10622826272091546
1773742651.8573544,0.075,0.14569619629293493,0.10622826272091546
1773742651.867369,0.075,0.14569619629293493,0.10622826272091546
1773742651.8779676,0.075,0.14569619629293493,0.10622826272091546
1773742651.8876362,0.075,0.14569619629293493,0.10622826272091546
1773742651.8975573,0.075,0.14569619629293493,0.10622826272091546
1773742651.9078143,0.075,0.14569619629293493,0.10622826272091546
1773742651.9175146,0.075,0.14569619629293493,0.10622826272091546
1773742651.9277194,0.075,0.14569619629293493,0.10622826272091546
1773742651.9377096,0.075,0.14569619629293493,0.10622826272091546
1773742651.9476323,0.075,0.14569619629293493,0.10622826272091546
1773742651.9578202,0.075,0.14569619629293493,0.10622826272091546
1773742651.9674363,0.075,0.14569619629293493,0.10622826272091546
1773742651.9779854,0.075,0.14569619629293493,0.10622826272091546
1773742651.9872246,0.075,0.14569619629293493,0.10622826272091546
1773742651.9974403,0.075,0.14569619629293493,0.10622826272091546
1773742652.0075598,0.075,0.14569619629293493,0.10622826272091546
1773742652.017388,0.075,0.14569619629293493,0.10622826272091546
1773742652.027457,0.075,0.14569619629293493,0.10622826272091546
1773742652.037244,0.075,0.14569619629293493,0.10622826272091546
1773742652.047244,0.075,0.14569619629293493,0.10622826272091546
1773742652.0571506,0.075,0.14569619629293493,0.10622826272091546
1773742652.0675738,0.075,0.14569619629293493,0.10622826272091546
1773742652.078116,0.075,0.14569619629293493,0.10622826272091546
1773742652.0883424,0.075,0.14569619629293493,0.10622826272091546
1773742652.0975733,0.075,0.14569619629293493,0.10622826272091546
1773742652.1077108,0.075,0.14569619629293493,0.10622826272091546
1773742652.117768,0.075,0.14569619629293493,0.10622826272091546
1773742652.1282291,0.075,0.14569619629293493,0.10622826272091546
1773742652.137541,0.075,0.14569619629293493,0.10622826272091546
1773742652.1474845,0.075,0.14569619629293493,0.10622826272091546
1773742652.157356,0.075,0.14569619629293493,0.10622826272091546
1773742652.1677191,0.075,0.14569619629293493,0.10622826272091546
1773742652.1776805,0.075,0.14569619629293493,0.10622826272091546
1773742652.187634,0.075,0.14569619629293493,0.10622826272091546
1773742652.1981199,0.075,0.14569619629293493,0.10622826272091546
1773742652.207924,0.075,0.14569619629293493,0.10622826272091546
1773742652.217788,0.075,0.14569619629293493,0.10622826272091546
1773742652.2285428,0.075,0.14569619629293493,0.10622826272091546
1773742652.2374377,0.075,0.14569619629293493,0.10622826272091546
1773742652.2475178,0.075,0.14569619629293493,0.10622826272091546
1773742652.2575269,0.075,0.14569619629293493,0.10622826272091546
1773742652.2674353,0.075,0.14569619629293493,0.10622826272091546
1773742652.277629,0.075,0.14569619629293493,0.10622826272091546
1773742652.2870634,0.075,0.14569619629293493,0.10622826272091546
1773742652.2975981,0.075,0.14569619629293493,0.10622826272091546
1773742652.3074522,0.075,0.14569619629293493,0.10622826272091546
1773742652.3175488,0.075,0.14569619629293493,0.10622826272091546
1773742652.3273952,0.075,0.14569619629293493,0.10622826272091546
1773742652.337228,0.075,0.14569619629293493,0.10622826272091546
1773742652.3474948,0.075,0.14569619629293493,0.10622826272091546
1773742652.357543,0.075,0.14569619629293493,0.10622826272091546
1773742652.3674867,0.075,0.14569619629293493,0.10622826272091546
1773742652.3777106,0.075,0.14569619629293493,0.10622826272091546
1773742652.3874688,0.075,0.14569619629293493,0.10622826272091546
1773742652.398018,0.075,0.14569619629293493,0.10622826272091546
1773742652.4074402,0.075,0.14569619629293493,0.10622826272091546
1773742652.4175985,0.075,0.14569619629293493,0.10622826272091546
1773742652.4278543,0.075,0.14569619629293493,0.10622826272091546
1773742652.4376943,0.075,0.14569619629293493,0.10622826272091546
1773742652.4474003,0.075,0.14569619629293493,0.10622826272091546
1773742652.4577243,0.075,0.14569619629293493,0.10622826272091546
1773742652.4676006,0.075,0.14569619629293493,0.10622826272091546
1773742652.4777198,0.075,0.14569619629293493,0.10622826272091546
1773742652.4873323,0.075,0.14569619629293493,0.10622826272091546
1773742652.4977422,0.075,0.14569619629293493,0.10622826272091546
1773742652.5079355,0.075,0.14569619629293493,0.10622826272091546
1773742652.5179913,0.075,0.14569619629293493,0.10622826272091546
1773742652.527887,0.075,0.14569619629293493,0.10622826272091546
1773742652.537844,0.075,0.14569619629293493,0.10622826272091546
1773742652.547751,0.075,0.14569619629293493,0.10622826272091546
1773742652.5575695,0.075,0.14569619629293493,0.10622826272091546
1773742652.5678062,0.075,0.14569619629293493,0.10622826272091546
1773742652.5779788,0.075,0.14569619629293493,0.10622826272091546
1773742652.5876884,0.075,0.14569619629293493,0.10622826272091546
1773742652.597605,0.075,0.14569619629293493,0.10622826272091546
1773742652.6073442,0.075,0.14569619629293493,0.10622826272091546
1773742652.6175568,0.075,0.14569619629293493,0.10622826272091546
1773742652.6275449,0.075,0.14569619629293493,0.10622826272091546
1773742652.6372938,0.075,0.14569619629293493,0.10622826272091546
1773742652.6476161,0.075,0.14569619629293493,0.10622826272091546
1773742652.6573062,0.075,0.14569619629293493,0.10622826272091546
1773742652.6670291,0.075,0.14569619629293493,0.10622826272091546
1773742652.677313,0.075,0.14569619629293493,0.10622826272091546
1773742652.68708,0.075,0.14569619629293493,0.10622826272091546
1773742652.6972945,0.075,0.14569619629293493,0.10622826272091546
1773742652.7072575,0.075,0.14569619629293493,0.10622826272091546
1773742652.717231,0.075,0.14569619629293493,0.10622826272091546
1773742652.727081,0.075,0.14569619629293493,0.10622826272091546
1773742652.7367964,0.075,0.14569619629293493,0.10622826272091546
1773742652.7470262,0.075,0.14569619629293493,0.10622826272091546
1773742652.7572434,0.075,0.14569619629293493,0.10622826272091546
1773742652.7668748,0.075,0.14569619629293493,0.10622826272091546
1773742652.7775068,0.075,0.14569619629293493,0.10622826272091546
1773742652.7870882,0.075,0.14569619629293493,0.10622826272091546
1773742652.797338,0.075,0.14569619629293493,0.10622826272091546
1773742652.8072543,0.075,0.14569619629293493,0.10622826272091546
1773742652.8170986,0.075,0.14569619629293493,0.10622826272091546
1773742652.8272843,0.075,0.14569619629293493,0.10622826272091546
1773742652.8366585,0.075,0.14569619629293493,0.10622826272091546
1773742652.8472545,0.075,0.14569619629293493,0.10622826272091546
1773742652.8574083,0.075,0.14569619629293493,0.10622826272091546
1773742652.8667586,0.075,0.14569619629293493,0.10622826272091546
1773742652.8774135,0.075,0.14569619629293493,0.10622826272091546
1773742652.8877196,0.075,0.14569619629293493,0.10622826272091546
1773742652.8975165,0.075,0.14569619629293493,0.10622826272091546
1773742652.9079108,0.075,0.14569619629293493,0.10622826272091546
1773742652.9171734,0.075,0.14569619629293493,0.10622826272091546
1773742652.9273317,0.075,0.14569619629293493,0.10622826272091546
1773742652.937721,0.075,0.14569619629293493,0.10622826272091546
1773742652.9477425,0.075,0.14569619629293493,0.10622826272091546
1773742652.9574065,0.075,0.14569619629293493,0.10622826272091546
1773742652.9673069,0.075,0.14569619629293493,0.10622826272091546
1773742652.9776998,0.075,0.14569619629293493,0.10622826272091546
1773742652.987268,0.075,0.14569619629293493,0.10622826272091546
1773742652.9983304,0.075,0.14569619629293493,0.10622826272091546
1773742653.0080786,0.075,0.14569619629293493,0.10622826272091546
1773742653.0177565,0.075,0.14569619629293493,0.10622826272091546
1773742653.0286996,0.075,0.14569619629293493,0.10622826272091546
1773742653.0376916,0.075,0.14569619629293493,0.10622826272091546
1773742653.0494385,0.075,0.14569619629293493,0.10622826272091546
1773742653.0579398,0.075,0.14569619629293493,0.10622826272091546
1773742653.0690768,0.075,0.14569619629293493,0.10622826272091546
1773742653.07839,0.075,0.14569619629293493,0.10622826272091546
1773742653.087867,0.075,0.14569619629293493,0.10622826272091546
1773742653.0984187,0.075,0.14569619629293493,0.10622826272091546
1773742653.107209,0.075,0.14569619629293493,0.10622826272091546
1773742653.1166136,0.075,0.14569619629293493,0.10622826272091546
1773742653.1281812,0.075,0.14569619629293493,0.10622826272091546
1773742653.136935,0.075,0.14569619629293493,0.10622826272091546
1773742653.1488984,0.075,0.14569619629293493,0.10622826272091546
1773742653.1582499,0.075,0.14569619629293493,0.10622826272091546
1773742653.1675735,0.075,0.14569619629293493,0.10622826272091546
1773742653.1793058,0.075,0.14569619629293493,0.10622826272091546
1773742653.1877038,0.075,0.14569619629293493,0.10622826272091546
1773742653.2003613,0.075,0.14569619629293493,0.10622826272091546
1773742653.2080295,0.075,0.14569619629293493,0.10622826272091546
1773742653.2182646,0.075,0.14569619629293493,0.10622826272091546
1773742653.2298677,0.075,0.14569619629293493,0.10622826272091546
1773742653.2386043,0.075,0.14569619629293493,0.10622826272091546
1773742653.2486405,0.075,0.14569619629293493,0.10622826272091546
1773742653.2592669,0.075,0.14569619629293493,0.10622826272091546
1773742653.2678387,0.075,0.14569619629293493,0.10622826272091546
1773742653.2789445,0.075,0.14569619629293493,0.10622826272091546
1773742653.2879374,0.075,0.14569619629293493,0.10622826272091546
1773742653.2981696,0.075,0.14569619629293493,0.10622826272091546
1773742653.307767,0.075,0.14569619629293493,0.10622826272091546
1773742653.3173435,0.075,0.14569619629293493,0.10622826272091546
1773742653.3289149,0.075,0.14569619629293493,0.10622826272091546
1773742653.3366776,0.075,0.14569619629293493,0.10622826272091546
1773742653.3466551,0.075,0.14569619629293493,0.10622826272091546
1773742653.3565955,0.075,0.14569619629293493,0.10622826272091546
1773742653.3663778,0.075,0.14569619629293493,0.10622826272091546
1773742653.3764863,0.075,0.14569619629293493,0.10622826272091546
1773742653.3864517,0.075,0.14569619629293493,0.10622826272091546
1773742653.3971722,0.075,0.14569619629293493,0.10622826272091546
1773742653.4079099,0.075,0.14569619629293493,0.10622826272091546
1773742653.4164567,0.075,0.14569619629293493,0.10622826272091546
1773742653.427151,0.075,0.14569619629293493,0.10622826272091546
1773742653.4376132,0.075,0.14569619629293493,0.10622826272091546
1773742653.44849,0.075,0.14569619629293493,0.10622826272091546
1773742653.4581974,0.075,0.14569619629293493,0.10622826272091546
1773742653.4686031,0.075,0.14569619629293493,0.10622826272091546
1773742653.4782689,0.075,0.14569619629293493,0.10622826272091546
1773742653.4871168,0.075,0.14569619629293493,0.10622826272091546
1773742653.4976702,0.075,0.14569619629293493,0.10622826272091546
1773742653.5086782,0.075,0.14569619629293493,0.10622826272091546
1773742653.516878,0.075,0.14569619629293493,0.10622826272091546
1773742653.5295856,0.075,0.14569619629293493,0.10622826272091546
1773742653.5371282,0.075,0.14569619629293493,0.10622826272091546
1773742653.54984,0.075,0.14569619629293493,0.10622826272091546
1773742653.5589068,0.075,0.14569619629293493,0.10622826272091546
1773742653.5681171,0.075,0.14569619629293493,0.10622826272091546
1773742653.5797977,0.075,0.14569619629293493,0.10622826272091546
1773742653.5877535,0.075,0.14569619629293493,0.10622826272091546
1773742653.599219,0.075,0.14569619629293493,0.10622826272091546
1773742653.6089752,0.075,0.14569619629293493,0.10622826272091546
1773742653.6179671,0.075,0.14569619629293493,0.10622826272091546
1773742653.6299167,0.075,0.14569619629293493,0.10622826272091546
1773742653.6376982,0.075,0.14569619629293493,0.10622826272091546
1773742653.647763,0.075,0.14569619629293493,0.10622826272091546
1773742653.6575148,0.075,0.14569619629293493,0.10622826272091546
1773742653.6672351,0.075,0.14569619629293493,0.10622826272091546
1773742653.6779704,0.075,0.14569619629293493,0.10622826272091546
1773742653.6878853,0.075,0.14569619629293493,0.10622826272091546
1773742653.6986456,0.075,0.14569619629293493,0.10622826272091546
1773742653.7087107,0.075,0.14569619629293493,0.10622826272091546
1773742653.7182007,0.075,0.14569619629293493,0.10622826272091546
1773742653.729357,0.075,0.14569619629293493,0.10622826272091546
1773742653.7381375,0.075,0.14569619629293493,0.10622826272091546
1773742653.7489388,0.075,0.14569619629293493,0.10622826272091546
1773742653.7575135,0.075,0.14569619629293493,0.10622826272091546
1773742653.7682893,0.075,0.14569619629293493,0.10622826272091546
1773742653.7782743,0.075,0.14569619629293493,0.10622826272091546
1773742653.787717,0.075,0.14569619629293493,0.10622826272091546
1773742653.8001232,0.075,0.14569619629293493,0.10622826272091546
1773742653.8087676,0.075,0.14569619629293493,0.10622826272091546
1773742653.8178794,0.075,0.14569619629293493,0.10622826272091546
1773742653.8281112,0.075,0.14569619629293493,0.10622826272091546
1773742653.8377564,0.075,0.14569619629293493,0.10622826272091546
1773742653.8482063,0.075,0.14569619629293493,0.10622826272091546
1773742653.8577642,0.075,0.14569619629293493,0.10622826272091546
1773742653.8685336,0.075,0.14569619629293493,0.10622826272091546
1773742653.8779287,0.075,0.14569619629293493,0.10622826272091546
1773742653.887713,0.075,0.14569619629293493,0.10622826272091546
1773742653.8987374,0.075,0.14569619629293493,0.10622826272091546
1773742653.9085312,0.075,0.14569619629293493,0.10622826272091546
1773742653.917798,0.075,0.14569619629293493,0.10622826272091546
1773742653.9288242,0.075,0.14569619629293493,0.10622826272091546
1773742653.9376602,0.075,0.14569619629293493,0.10622826272091546
1773742653.94883,0.075,0.14569619629293493,0.10622826272091546
1773742653.958687,0.075,0.14569619629293493,0.10622826272091546
1773742653.967869,0.075,0.14569619629293493,0.10622826272091546
1773742653.9775944,0.075,0.14569619629293493,0.10622826272091546
1773742653.9878364,0.075,0.14569619629293493,0.10622826272091546
1773742654.000626,0.075,0.14569619629293493,0.10622826272091546
1773742654.0081882,0.075,0.14569619629293493,0.10622826272091546
1773742654.0183294,0.075,0.14569619629293493,0.10622826272091546
1773742654.0279772,0.075,0.14569619629293493,0.10622826272091546
1773742654.0376844,0.075,0.14569619629293493,0.10622826272091546
1773742654.0497348,0.075,0.14569619629293493,0.10622826272091546
1773742654.0582356,0.075,0.14569619629293493,0.10622826272091546
1773742654.068097,0.075,0.14569619629293493,0.10622826272091546
1773742654.079585,0.075,0.14569619629293493,0.10622826272091546
1773742654.0877528,0.075,0.14569619629293493,0.10622826272091546
1773742654.0989237,0.075,0.14569619629293493,0.10622826272091546
1773742654.1080744,0.075,0.14569619629293493,0.10622826272091546
1773742654.11846,0.075,0.14569619629293493,0.10622826272091546
1773742654.128891,0.075,0.14569619629293493,0.10622826272091546
1773742654.1376126,0.075,0.14569619629293493,0.10622826272091546
1773742654.1496572,0.075,0.14569619629293493,0.10622826272091546
1773742654.1580245,0.075,0.14569619629293493,0.10622826272091546
1773742654.168097,0.075,0.14569619629293493,0.10622826272091546
1773742654.178245,0.075,0.14569619629293493,0.10622826272091546
1773742654.1874235,0.075,0.14569619629293493,0.10622826272091546
1773742654.1969295,0.075,0.14569619629293493,0.10622826272091546
1773742654.2081401,0.075,0.14569619629293493,0.10622826272091546
1773742654.2187617,0.075,0.14569619629293493,0.10622826272091546
1773742654.2286177,0.075,0.14569619629293493,0.10622826272091546
1773742654.2377775,0.075,0.14569619629293493,0.10622826272091546
1773742654.2479753,0.075,0.14569619629293493,0.10622826272091546
1773742654.2579038,0.075,0.14569619629293493,0.10622826272091546
1773742654.2679052,0.075,0.14569619629293493,0.10622826272091546
1773742654.2782004,0.075,0.14569619629293493,0.10622826272091546
1773742654.28774,0.075,0.14569619629293493,0.10622826272091546
1773742654.297132,0.075,0.14569619629293493,0.10622826272091546
1773742654.3071682,0.075,0.14569619629293493,0.10622826272091546
1773742654.3174016,0.075,0.14569619629293493,0.10622826272091546
1773742654.3270936,0.075,0.14569619629293493,0.10622826272091546
1773742654.3368213,0.075,0.14569619629293493,0.10622826272091546
1773742654.3472304,0.075,0.14569619629293493,0.10622826272091546
1773742654.3570864,0.075,0.14569619629293493,0.10622826272091546
1773742654.3665175,0.075,0.14569619629293493,0.10622826272091546
1773742654.3767672,0.075,0.14569619629293493,0.10622826272091546
1773742654.3863902,0.075,0.14569619629293493,0.10622826272091546
1773742654.396774,0.075,0.14569619629293493,0.10622826272091546
1773742654.407045,0.075,0.14569619629293493,0.10622826272091546
1773742654.4170165,0.075,0.14569619629293493,0.10622826272091546
1773742654.4270623,0.075,0.14569619629293493,0.10622826272091546
1773742654.4368303,0.075,0.14569619629293493,0.10622826272091546
1773742654.44671,0.075,0.14569619629293493,0.10622826272091546
1773742654.456516,0.075,0.14569619629293493,0.10622826272091546
1773742654.4664454,0.075,0.14569619629293493,0.10622826272091546
1773742654.4765697,0.075,0.14569619629293493,0.10622826272091546
1773742654.4865346,0.075,0.14569619629293493,0.10622826272091546
1773742654.496558,0.075,0.14569619629293493,0.10622826272091546
1773742654.5068355,0.075,0.14569619629293493,0.10622826272091546
1773742654.5165606,0.075,0.14569619629293493,0.10622826272091546
1773742654.526996,0.075,0.14569619629293493,0.10622826272091546
1773742654.537071,0.075,0.14569619629293493,0.10622826272091546
1773742654.547157,0.075,0.14569619629293493,0.10622826272091546
1773742654.5571415,0.075,0.14569619629293493,0.10622826272091546
1773742654.5674455,0.075,0.14569619629293493,0.10622826272091546
1773742654.5773942,0.075,0.14569619629293493,0.10622826272091546
1773742654.5872753,0.075,0.14569619629293493,0.10622826272091546
1773742654.5976145,0.075,0.14569619629293493,0.10622826272091546
1773742654.6073291,0.075,0.14569619629293493,0.10622826272091546
1773742654.6173239,0.075,0.14569619629293493,0.10622826272091546
1773742654.6275294,0.075,0.14569619629293493,0.10622826272091546
1773742654.6366682,0.075,0.14569619629293493,0.10622826272091546
1773742654.6466112,0.075,0.14569619629293493,0.10622826272091546
1773742654.656905,0.075,0.14569619629293493,0.10622826272091546
1773742654.6672115,0.075,0.14569619629293493,0.10622826272091546
1773742654.6771555,0.075,0.14569619629293493,0.10622826272091546
1773742654.6866927,0.075,0.14569619629293493,0.10622826272091546
1773742654.6967676,0.075,0.14569619629293493,0.10622826272091546
1773742654.7080371,0.075,0.14569619629293493,0.10622826272091546
1773742654.717913,0.075,0.14569619629293493,0.10622826272091546
1773742654.7272403,0.075,0.14569619629293493,0.10622826272091546
1773742654.7366824,0.075,0.14569619629293493,0.10622826272091546
1773742654.7470164,0.075,0.14569619629293493,0.10622826272091546
1773742654.757359,0.075,0.14569619629293493,0.10622826272091546
1773742654.7670228,0.075,0.14569619629293493,0.10622826272091546
1773742654.776829,0.075,0.14569619629293493,0.10622826272091546
1773742654.78682,0.075,0.14569619629293493,0.10622826272091546
1773742654.796724,0.075,0.14569619629293493,0.10622826272091546
1773742654.806859,0.075,0.14569619629293493,0.10622826272091546
1773742654.816834,0.075,0.14569619629293493,0.10622826272091546
1773742654.826809,0.075,0.14569619629293493,0.10622826272091546
1773742654.8367467,0.075,0.14569619629293493,0.10622826272091546
1773742654.8470232,0.075,0.14569619629293493,0.10622826272091546
1773742654.856863,0.075,0.14569619629293493,0.10622826272091546
1773742654.8671997,0.075,0.14569619629293493,0.10622826272091546
1773742654.8778014,0.075,0.14569619629293493,0.10622826272091546
1773742654.8877125,0.075,0.14569619629293493,0.10622826272091546
1773742654.8976567,0.075,0.14569619629293493,0.10622826272091546
1773742654.907395,0.075,0.14569619629293493,0.10622826272091546
